# scenario=calib
t,state,theta_e_cmd,v_d,theta_m_enc,mech_accum,id,iq
0.435016,2,0,4,1.23485,0,0.714279,0.00260005
0.436016,2,0,4,1.23485,0,0.714279,0.00257347
0.437016,2,0,4,1.23485,0,0.714279,0.00254716
0.438017,2,0,4,1.23485,0,0.714279,0.00252113
0.439017,2,0,4,1.23485,0,0.714279,0.00249536
0.440017,2,0,4,1.23485,0,0.714279,0.00246985
0.441017,2,0,4,1.23485,0,0.71428,0.0024446
0.442017,2,0,4,1.23485,0,0.71428,0.00241961
0.443017,2,0,4,1.23485,0,0.71428,0.00239488
0.444017,2,0,4,1.23485,0,0.71428,0.0023704
0.445018,2,0,4,1.23485,0,0.71428,0.00234617
0.446018,2,0,4,1.23485,0,0.71428,0.00232219
0.447018,2,0,4,1.23485,0,0.71428,0.00229845
0.448018,2,0,4,1.23485,0,0.71428,0.00227496
0.449018,2,0,4,1.23485,0,0.71428,0.0022517
0.450018,2,0,4,1.23485,0,0.71428,0.00222868
0.451019,2,0,4,1.23485,0,0.71428,0.0022059
0.452019,2,0,4,1.23485,0,0.71428,0.00218335
0.453019,2,0,4,1.23485,0,0.71428,0.00216104
0.454019,2,0,4,1.23485,0,0.714281,0.00213895
0.455019,2,0,4,1.23485,0,0.714281,0.00211708
0.456019,2,0,4,1.23485,0,0.714281,0.00209544
0.45702,2,0,4,1.23485,0,0.714281,0.00207402
0.45802,2,0,4,1.23485,0,0.714281,0.00205282
0.45902,2,0,4,1.23485,0,0.714281,0.00203184
0.46002,2,0,4,1.23485,0,0.714281,0.00201107
0.46102,2,0,4,1.23485,0,0.714281,0.00199051
0.46202,2,0,4,1.23485,0,0.714281,0.00197016
0.463021,2,0,4,1.23485,0,0.714281,0.00195002
0.464021,2,0,4,1.23485,0,0.714281,0.00193009
0.465021,2,0,4,1.23485,0,0.714281,0.00191036
0.466021,2,0,4,1.23485,0,0.714281,0.00189083
0.467021,2,0,4,1.23485,0,0.714281,0.00187151
0.468021,2,0,4,1.23485,0,0.714281,0.00185238
0.469022,2,0,4,1.23485,0,0.714281,0.00183344
0.470022,2,0,4,1.23485,0,0.714281,0.0018147
0.471022,2,0,4,1.23485,0,0.714282,0.00179615
0.472022,2,0,4,1.23485,0,0.714282,0.00177779
0.473022,2,0,4,1.23485,0,0.714282,0.00175962
0.474022,2,0,4,1.23485,0,0.714282,0.00174163
0.475023,2,0,4,1.23485,0,0.714282,0.00172383
0.476023,2,0,4,1.23485,0,0.714282,0.00170621
0.477023,2,0,4,1.23485,0,0.714282,0.00168877
0.478023,2,0,4,1.23485,0,0.714282,0.0016715
0.479023,2,0,4,1.23485,0,0.714282,0.00165442
0.480023,2,0,4,1.23485,0,0.714282,0.00163751
0.481024,2,0,4,1.23485,0,0.714282,0.00162077
0.482024,2,0,4,1.23485,0,0.714282,0.0016042
0.483024,2,0,4,1.23485,0,0.714282,0.0015878
0.484024,2,0,4,1.23485,0,0.714282,0.00157157
0.485024,2,0,4,1.23485,0,0.714282,0.00155551
0.486024,2,0,4,1.23485,0,0.714282,0.00153961
0.487025,2,0,4,1.23485,0,0.714282,0.00152387
0.488025,2,0,4,1.23485,0,0.714282,0.00150829
0.489025,2,0,4,1.23485,0,0.714282,0.00149287
0.490025,2,0,4,1.23485,0,0.714282,0.00147761
0.491025,2,0,4,1.23485,0,0.714282,0.00146251
0.492025,2,0,4,1.23485,0,0.714282,0.00144756
0.493026,2,0,4,1.23485,0,0.714282,0.00143276
0.494026,2,0,4,1.23485,0,0.714282,0.00141812
0.495026,2,0,4,1.23485,0,0.714282,0.00140362
0.496026,2,0,4,1.23485,0,0.714282,0.00138927
0.497026,2,0,4,1.23485,0,0.714283,0.00137507
0.498026,2,0,4,1.23485,0,0.714283,0.00136102
0.499027,2,0,4,1.23485,0,0.714283,0.0013471
0.500027,2,0,4,1.23485,0,0.714283,0.00133333
0.501027,2,0,4,1.23485,0,0.714283,0.0013197
0.502027,2,0,4,1.23485,0,0.714283,0.00130621
0.503027,2,0,4,1.23485,0,0.714283,0.00129286
0.504027,2,0,4,1.23485,0,0.714283,0.00127965
0.505028,2,0,4,1.23485,0,0.714283,0.00126657
0.506028,2,0,4,1.23485,0,0.714283,0.00125362
0.507028,2,0,4,1.23485,0,0.714283,0.0012408
0.508028,2,0,4,1.23485,0,0.714283,0.00122812
0.509028,2,0,4,1.23485,0,0.714283,0.00121557
0.510028,2,0,4,1.23485,0,0.714283,0.00120314
0.511029,2,0,4,1.23485,0,0.714283,0.00119084
0.512029,2,0,4,1.23485,0,0.714283,0.00117867
0.513029,2,0,4,1.23485,0,0.714283,0.00116662
0.514029,2,0,4,1.23485,0,0.714283,0.0011547
0.515029,2,0,4,1.23485,0,0.714283,0.00114289
0.516029,2,0,4,1.23485,0,0.714283,0.00113121
0.51703,2,0,4,1.23485,0,0.714283,0.00111965
0.51803,2,0,4,1.23485,0,0.714283,0.0011082
0.51903,2,0,4,1.23485,0,0.714283,0.00109687
0.52003,2,0,4,1.23485,0,0.714283,0.00108566
0.52103,2,0,4,1.23485,0,0.714283,0.00107456
0.52203,2,0,4,1.23485,0,0.714283,0.00106358
0.523031,2,0,4,1.23485,0,0.714283,0.00105271
0.524031,2,0,4,1.23485,0,0.714283,0.00104195
0.525031,2,0,4,1.23485,0,0.714283,0.0010313
0.526031,2,0,4,1.23485,0,0.714283,0.00102075
0.527031,2,0,4,1.23485,0,0.714283,0.00101032
0.528031,2,0,4,1.23485,0,0.714283,0.000999993
0.529032,2,0,4,1.23485,0,0.714283,0.000989771
0.530032,2,0,4,1.23485,0,0.714283,0.000979653
0.531032,2,0,4,1.23485,0,0.714283,0.000969639
0.532032,2,0,4,1.23485,0,0.714283,0.000959727
0.533032,2,0,4,1.23485,0,0.714283,0.000949917
0.534032,2,0,4,1.23485,0,0.714283,0.000940207
0.535033,2,0,4,1.23485,0,0.714283,0.000930596
0.536033,2,0,4,1.23485,0,0.714283,0.000921084
0.537033,2,0,4,1.23485,0,0.714283,0.000911668
0.538033,2,0,4,1.23485,0,0.714283,0.000902349
0.539033,2,0,4,1.23485,0,0.714283,0.000893125
0.540033,2,0,4,1.23485,0,0.714283,0.000883996
0.541034,2,0,4,1.23485,0,0.714283,0.00087496
0.542034,2,0,4,1.23485,0,0.714283,0.000866016
0.543034,2,0,4,1.23485,0,0.714283,0.000857163
0.544034,2,0,4,1.23485,0,0.714283,0.000848401
0.545034,2,0,4,1.23485,0,0.714283,0.000839729
0.546034,2,0,4,1.23485,0,0.714283,0.000831145
0.547035,2,0,4,1.23485,0,0.714283,0.000822649
0.548035,2,0,4,1.23485,0,0.714283,0.00081424
0.549035,2,0,4,1.23485,0,0.714283,0.000805917
0.550035,2,0,4,1.23485,0,0.714283,0.000797679
0.551035,2,0,4,1.23485,0,0.714283,0.000789525
0.552035,2,0,4,1.23485,0,0.714283,0.000781454
0.553036,2,0,4,1.23485,0,0.714283,0.000773466
0.554036,2,0,4,1.23485,0,0.714283,0.000765559
0.555036,2,0,4,1.23485,0,0.714283,0.000757734
0.556036,2,0,4,1.23485,0,0.714283,0.000749989
0.557036,2,0,4,1.23485,0,0.714283,0.000742322
0.558036,2,0,4,1.23485,0,0.714283,0.000734734
0.559037,2,0,4,1.23485,0,0.714283,0.000727223
0.560037,2,0,4,1.23485,0,0.714283,0.00071979
0.561037,2,0,4,1.23485,0,0.714283,0.000712432
0.562037,2,0,4,1.23485,0,0.714284,0.00070515
0.563037,2,0,4,1.23485,0,0.714284,0.000697942
0.564037,2,0,4,1.23485,0,0.714284,0.000690807
0.565038,2,0,4,1.23485,0,0.714284,0.000683746
0.566038,2,0,4,1.23332,0,0.714284,0.000676756
0.567038,2,0,4,1.23332,0,0.714284,0.000669839
0.568038,2,0,4,1.23332,0,0.714284,0.000662992
0.569038,2,0,4,1.23332,0,0.714284,0.000656214
0.570038,2,0,4,1.23332,0,0.714284,0.000649507
0.571039,2,0,4,1.23332,0,0.714284,0.000642867
0.572039,2,0,4,1.23332,0,0.714284,0.000636296
0.573039,2,0,4,1.23332,0,0.714284,0.000629792
0.574039,2,0,4,1.23332,0,0.714284,0.000623354
0.575039,2,0,4,1.23332,0,0.714284,0.000616982
0.576039,2,0,4,1.23332,0,0.714284,0.000610675
0.57704,2,0,4,1.23332,0,0.714284,0.000604433
0.57804,2,0,4,1.23332,0,0.714284,0.000598255
0.57904,2,0,4,1.23332,0,0.714284,0.000592139
0.58004,2,0,4,1.23332,0,0.714284,0.000586086
0.58104,2,0,4,1.23332,0,0.714284,0.000580095
0.58204,2,0,4,1.23332,0,0.714284,0.000574166
0.583041,2,0,4,1.23332,0,0.714284,0.000568296
0.584041,2,0,4,1.23332,0,0.714284,0.000562487
0.585041,2,0,4,1.23332,0,0.714284,0.000556737
0.586041,2,0,4,1.23332,0,0.714284,0.000551046
0.587041,2,0,4,1.23332,0,0.714284,0.000545413
0.588041,2,0,4,1.23332,0,0.714284,0.000539838
0.589042,2,0,4,1.23332,0,0.714284,0.00053432
0.590042,2,0,4,1.23332,0,0.714284,0.000528858
0.591042,2,0,4,1.23332,0,0.714284,0.000523452
0.592042,2,0,4,1.23332,0,0.714284,0.000518102
0.593042,2,0,4,1.23332,0,0.714284,0.000512805
0.594042,2,0,4,1.23332,0,0.714284,0.000507564
0.595043,2,0,4,1.23332,0,0.714284,0.000502375
0.596043,2,0,4,1.23332,0,0.714284,0.00049724
0.597043,2,0,4,1.23332,0,0.714284,0.000492157
0.598043,2,0,4,1.23332,0,0.714284,0.000487126
0.599043,2,0,4,1.23332,0,0.714284,0.000482147
0.600043,2,0,4,1.23332,0,0.714284,0.000477218
0.601044,2,0,4,1.23332,0,0.714284,0.00047234
0.602044,2,0,4,1.23332,0,0.714284,0.000467512
0.603044,2,0,4,1.23332,0,0.714284,0.000462733
0.604044,2,0,4,1.23332,0,0.714284,0.000458003
0.605044,2,0,4,1.23332,0,0.714284,0.000453321
0.606044,2,0,4,1.23332,0,0.714284,0.000448688
0.607045,2,0,4,1.23332,0,0.714284,0.000444101
0.608045,2,0,4,1.23332,0,0.714284,0.000439561
0.609045,2,0,4,1.23332,0,0.714284,0.000435068
0.610045,2,0,4,1.23332,0,0.714284,0.000430621
0.611045,2,0,4,1.23332,0,0.714284,0.000426219
0.612045,2,0,4,1.23332,0,0.714284,0.000421862
0.613046,2,0,4,1.23332,0,0.714284,0.00041755
0.614046,2,0,4,1.23332,0,0.714284,0.000413282
0.615046,2,0,4,1.23332,0,0.714284,0.000409057
0.616046,2,0,4,1.23332,0,0.714284,0.000404876
0.617046,2,0,4,1.23332,0,0.714284,0.000400737
0.618046,2,0,4,1.23332,0,0.714284,0.000396641
0.619047,2,0,4,1.23332,0,0.714284,0.000392586
0.620047,2,0,4,1.23332,0,0.714284,0.000388573
0.621047,2,0,4,1.23332,0,0.714284,0.000384601
0.622047,2,0,4,1.23332,0,0.714284,0.00038067
0.623047,2,0,4,1.23332,0,0.714284,0.000376779
0.624047,2,0,4,1.23332,0,0.714284,0.000372927
0.625048,2,0,4,1.23332,0,0.714284,0.000369115
0.626048,2,0,4,1.23332,0,0.714284,0.000365342
0.627048,2,0,4,1.23332,0,0.714284,0.000361608
0.628048,2,0,4,1.23332,0,0.714284,0.000357911
0.629048,2,0,4,1.23332,0,0.714284,0.000354253
0.630048,2,0,4,1.23332,0,0.714284,0.000350632
0.631049,2,0,4,1.23332,0,0.714284,0.000347047
0.632049,2,0,4,1.23332,0,0.714284,0.0003435
0.633049,2,0,4,1.23332,0,0.714284,0.000339989
0.634049,2,0,4,1.23332,0,0.714284,0.000336513
0.635049,2,0,4,1.23332,0,0.714284,0.000333073
0.636049,2,0,4,1.23332,0,0.714284,0.000329669
0.637049,2,0,4,1.23332,0,0.714284,0.000326299
0.63805,2,0,4,1.23332,0,0.714284,0.000322963
0.63905,2,0,4,1.23332,0,0.714284,0.000319662
0.64005,2,0,4,1.23332,0,0.714284,0.000316394
0.64105,2,0,4,1.23332,0,0.714284,0.00031316
0.64205,2,0,4,1.23332,0,0.714284,0.000309959
0.64305,2,0,4,1.23332,0,0.714284,0.000306791
0.644051,2,0,4,1.23332,0,0.714284,0.000303655
0.645051,2,0,4,1.23332,0,0.714284,0.000300551
0.646051,2,0,4,1.23332,0,0.714284,0.000297479
0.647051,2,0,4,1.23332,0,0.714284,0.000294438
0.648051,2,0,4,1.23332,0,0.714284,0.000291428
0.649051,2,0,4,1.23332,0,0.714284,0.000288449
0.650052,2,0,4,1.23332,0,0.714284,0.0002855
0.651052,2,0,4,1.23332,0,0.714284,0.000282582
0.652052,2,0,4,1.23332,0,0.714284,0.000279693
0.653052,2,0,4,1.23332,0,0.714284,0.000276834
0.654052,2,0,4,1.23332,0,0.714284,0.000274005
0.655052,2,0,4,1.23332,0,0.714284,0.000271204
0.656053,2,0,4,1.23332,0,0.714284,0.000268432
0.657053,2,0,4,1.23332,0,0.714284,0.000265688
0.658053,2,0,4,1.23332,0,0.714284,0.000262972
0.659053,2,0,4,1.23332,0,0.714284,0.000260284
0.660053,2,0,4,1.23332,0,0.714284,0.000257623
0.661053,2,0,4,1.23332,0,0.714284,0.00025499
0.662054,2,0,4,1.23332,0,0.714284,0.000252383
0.663054,2,0,4,1.23332,0,0.714284,0.000249803
0.664054,2,0,4,1.23332,0,0.714284,0.00024725
0.665054,2,0,4,1.23332,0,0.714284,0.000244722
0.666054,2,0,4,1.23332,0,0.714284,0.000242221
0.667054,2,0,4,1.23332,0,0.714284,0.000239745
0.668055,2,0,4,1.23332,0,0.714284,0.000237294
0.669055,2,0,4,1.23332,0,0.714284,0.000234868
0.670055,2,0,4,1.23332,0,0.714284,0.000232468
0.671055,2,0,4,1.23332,0,0.714284,0.000230091
0.672055,2,0,4,1.23332,0,0.714284,0.000227739
0.673055,2,0,4,1.23332,0,0.714284,0.000225411
0.674056,2,0,4,1.23332,0,0.714284,0.000223107
0.675056,2,0,4,1.23332,0,0.714284,0.000220827
0.676056,2,0,4,1.23332,0,0.714284,0.000218569
0.677056,2,0,4,1.23332,0,0.714284,0.000216335
0.678056,2,0,4,1.23332,0,0.714284,0.000214124
0.679056,2,0,4,1.23332,0,0.714284,0.000211935
0.680057,2,0,4,1.23332,0,0.714284,0.000209768
0.681057,2,0,4,1.23332,0,0.714284,0.000207624
0.682057,2,0,4,1.23332,0,0.714284,0.000205502
0.683057,2,0,4,1.23332,0,0.714284,0.000203401
0.684057,2,0,4,1.23332,0,0.714284,0.000201322
0.685057,2,0,4,1.23332,0,0.714284,0.000199264
0.686058,2,0,4,1.23332,0,0.714284,0.000197227
0.687058,2,0,4,1.23332,0,0.714284,0.000195211
0.688058,2,0,4,1.23332,0,0.714284,0.000193216
0.689058,2,0,4,1.23332,0,0.714284,0.000191241
0.690058,2,0,4,1.23332,0,0.714284,0.000189286
0.691058,2,0,4,1.23332,0,0.714284,0.000187351
0.692059,2,0,4,1.23332,0,0.714284,0.000185436
0.693059,2,0,4,1.23332,0,0.714284,0.00018354
0.694059,2,0,4,1.23332,0,0.714284,0.000181664
0.695059,2,0,4,1.23332,0,0.714284,0.000179807
0.696059,2,0,4,1.23332,0,0.714284,0.000177969
0.697059,2,0,4,1.23332,0,0.714284,0.00017615
0.69806,2,0,4,1.23332,0,0.714284,0.000174349
0.69906,2,0,4,1.23332,0,0.714284,0.000172567
0.70006,2,0,4,1.23332,0,0.714284,0.000170803
0.70106,2,0,4,1.23332,0,0.714284,0.000169057
0.70206,2,0,4,1.23332,0,0.714284,0.000167329
0.70306,2,0,4,1.23332,0,0.714284,0.000165619
0.704061,2,0,4,1.23332,0,0.714284,0.000163926
0.705061,2,0,4,1.23332,0,0.714284,0.00016225
0.706061,2,0,4,1.23332,0,0.714284,0.000160592
0.707061,2,0,4,1.23332,0,0.714284,0.00015895
0.708061,2,0,4,1.23332,0,0.714284,0.000157325
0.709061,2,0,4,1.23332,0,0.714284,0.000155717
0.710062,2,0,4,1.23332,0,0.714284,0.000154125
0.711062,2,0,4,1.23332,0,0.714284,0.00015255
0.712062,2,0,4,1.23332,0,0.714284,0.00015099
0.713062,2,0,4,1.23332,0,0.714284,0.000149447
0.714062,2,0,4,1.23332,0,0.714284,0.000147919
0.715062,2,0,4,1.23332,0,0.714284,0.000146407
0.716063,2,0,4,1.23332,0,0.714284,0.000144911
0.717063,2,0,4,1.23332,0,0.714284,0.000143429
0.718063,2,0,4,1.23332,0,0.714284,0.000141963
0.719063,2,0,4,1.23332,0,0.714284,0.000140512
0.720063,2,0,4,1.23332,0,0.714284,0.000139076
0.721063,2,0,4,1.23332,0,0.714284,0.000137654
0.722064,2,0,4,1.23332,0,0.714284,0.000136247
0.723064,2,0,4,1.23332,0,0.714284,0.000134854
0.724064,2,0,4,1.23332,0,0.714284,0.000133476
0.725064,2,0,4,1.23332,0,0.714284,0.000132111
0.726064,2,0,4,1.23332,0,0.714284,0.000130761
0.727064,2,0,4,1.23332,0,0.714284,0.000129424
0.728065,2,0,4,1.23332,0,0.714284,0.000128101
0.729065,2,0,4,1.23332,0,0.714284,0.000126792
0.730065,2,0,4,1.23332,0,0.714284,0.000125496
0.731065,2,0,4,1.23332,0,0.714284,0.000124213
0.732065,2,0,4,1.23332,0,0.714284,0.000122943
0.733065,2,0,4,1.23332,0,0.714284,0.000121687
0.734066,2,0,4,1.23332,0,0.714284,0.000120443
0.735066,2,0,4,1.23332,0,0.714284,0.000119212
0.736066,2,0,4,1.23332,0,0.714284,0.000117993
0.737066,2,0,4,1.23332,0,0.714284,0.000116787
0.738066,2,0,4,1.23332,0,0.714284,0.000115593
0.739066,2,0,4,1.23332,0,0.714284,0.000114411
0.740067,2,0,4,1.23332,0,0.714284,0.000113242
0.741067,2,0,4,1.23332,0,0.714284,0.000112084
0.742067,2,0,4,1.23332,0,0.714284,0.000110939
0.743067,2,0,4,1.23332,0,0.714284,0.000109805
0.744067,2,0,4,1.23332,0,0.714284,0.000108682
0.745067,2,0,4,1.23332,0,0.714284,0.000107571
0.746068,2,0,4,1.23332,0,0.714284,0.000106472
0.747068,2,0,4,1.23332,0,0.714284,0.000105383
0.748068,2,0,4,1.23332,0,0.714284,0.000104306
0.749068,2,0,4,1.23332,0,0.714284,0.00010324
0.750068,2,0,4,1.23332,0,0.714284,0.000102184
0.751068,2,0,4,1.23332,0,0.714284,0.00010114
0.752069,2,0,4,1.23332,0,0.714284,0.000100106
0.753069,2,0,4,1.23332,0,0.714284,9.90828e-05
0.754069,2,0,4,1.23332,0,0.714284,9.807e-05
0.755069,2,0,4,1.23332,0,0.714284,9.70675e-05
0.756069,2,0,4,1.23332,0,0.714284,9.60753e-05
0.757069,2,0,4,1.23332,0,0.714284,9.50932e-05
0.75807,2,0,4,1.23332,0,0.714284,9.41212e-05
0.75907,2,0,4,1.23332,0,0.714284,9.31591e-05
0.76007,2,0,4,1.23332,0,0.714284,9.22068e-05
0.76107,2,0,4,1.23332,0,0.714284,9.12642e-05
0.76207,2,0,4,1.23332,0,0.714284,9.03314e-05
0.76307,2,0,4,1.23332,0,0.714284,8.9408e-05
0.764071,2,0,4,1.23332,0,0.714284,8.84941e-05
0.765071,2,0,4,1.23332,0,0.714284,8.75895e-05
0.766071,2,0,4,1.23332,0,0.714284,8.66941e-05
0.767071,2,0,4,1.23332,0,0.714284,8.5808e-05
0.768071,2,0,4,1.23332,0,0.714284,8.49308e-05
0.769071,2,0,4,1.23332,0,0.714284,8.40627e-05
0.770072,2,0,4,1.23332,0,0.714284,8.32034e-05
0.771072,2,0,4,1.23332,0,0.714284,8.23528e-05
0.772072,2,0,4,1.23332,0,0.714284,8.1511e-05
0.773072,2,0,4,1.23332,0,0.714284,8.06778e-05
0.774072,2,0,4,1.23332,0,0.714284,7.98532e-05
0.775072,2,0,4,1.23332,0,0.714284,7.90369e-05
0.776073,2,0,4,1.23332,0,0.714284,7.82289e-05
0.777073,2,0,4,1.23332,0,0.714284,7.74293e-05
0.778073,2,0,4,1.23332,0,0.714284,7.66378e-05
0.779073,2,0,4,1.23332,0,0.714284,7.58544e-05
0.780073,2,0,4,1.23332,0,0.714284,7.50791e-05
0.781073,2,0,4,1.23332,0,0.714284,7.43116e-05
0.782074,2,0,4,1.23332,0,0.714284,7.3552e-05
0.783074,2,0,4,1.23332,0,0.714284,7.28001e-05
0.784074,2,0,4,1.23332,0,0.714284,7.2056e-05
0.785074,2,0,4,1.23332,0,0.714284,7.13194e-05
0.786074,2,0,4,1.23332,0,0.714284,7.05904e-05
0.787074,2,0,4,1.23332,0,0.714284,6.98688e-05
0.788075,2,0,4,1.23332,0,0.714284,6.91546e-05
0.789075,2,0,4,1.23332,0,0.714284,6.84477e-05
0.790075,2,0,4,1.23332,0,0.714284,6.7748e-05
0.791075,2,0,4,1.23332,0,0.714284,6.70555e-05
0.792075,2,0,4,1.23332,0,0.714284,6.63701e-05
0.793075,2,0,4,1.23332,0,0.714284,6.56916e-05
0.794076,2,0,4,1.23332,0,0.714284,6.50201e-05
0.795076,2,0,4,1.23332,0,0.714284,6.43555e-05
0.796076,2,0,4,1.23332,0,0.714284,6.36976e-05
0.797076,2,0,4,1.23332,0,0.714284,6.30465e-05
0.798076,2,0,4,1.23332,0,0.714284,6.24021e-05
0.799076,2,0,4,1.23332,0,0.714284,6.17642e-05
0.800077,3,0,4,1.23332,0,0.714284,6.11329e-05
0.801077,3,0,4,1.23332,0,0.714284,6.05079e-05
0.802077,3,0,4,1.23332,0,0.714284,5.98894e-05
0.803077,3,0,4,1.23332,0,0.714284,5.92772e-05
0.804077,3,0,4,1.23332,0,0.714284,5.86713e-05
0.805077,3,0,4,1.23332,0,0.714284,5.80716e-05
0.806078,3,0,4,1.23332,0,0.714284,5.7478e-05
0.807078,3,0,4,1.23332,0,0.714284,5.68904e-05
0.808078,3,0,4,1.23332,0,0.714284,5.63089e-05
0.809078,3,0,4,1.23332,0,0.714284,5.57333e-05
0.810078,3,0,4,1.23332,0,0.714284,5.51636e-05
0.811078,3,0,4,1.23332,0,0.714284,5.45997e-05
0.812079,3,0,4,1.23332,0,0.714284,5.40416e-05
0.813079,3,0,4,1.23332,0,0.714284,5.34892e-05
0.814079,3,0,4,1.23332,0,0.714284,5.29424e-05
0.815079,3,0,4,1.23332,0,0.714284,5.24012e-05
0.816079,3,0,4,1.23332,0,0.714284,5.18656e-05
0.817079,3,0,4,1.23332,0,0.714284,5.13354e-05
0.81808,3,0,4,1.23332,0,0.714284,5.08107e-05
0.81908,3,0,4,1.23332,0,0.714284,5.02913e-05
0.82008,3,0,4,1.23332,0,0.714284,4.97772e-05
0.82108,3,0,4,1.23332,0,0.714284,4.92684e-05
0.82208,3,0,4,1.23332,0,0.714284,4.87648e-05
0.82308,3,0,4,1.23332,0,0.714284,4.82663e-05
0.824081,3,0,4,1.23332,0,0.714284,4.77729e-05
0.825081,3,0,4,1.23332,0,0.714284,4.72846e-05
0.826081,3,0,4,1.23332,0,0.714284,4.68012e-05
0.827081,3,0,4,1.23332,0,0.714284,4.63228e-05
0.828081,3,0,4,1.23332,0,0.714284,4.58493e-05
0.829081,3,0,4,1.23332,0,0.714284,4.53806e-05
0.830082,3,0,4,1.23332,0,0.714284,4.49168e-05
0.831082,3,0,4,1.23332,0,0.714284,4.44576e-05
0.832082,3,0,4,1.23332,0,0.714284,4.40032e-05
0.833082,3,0,4,1.23332,0,0.714284,4.35534e-05
0.834082,3,0,4,1.23332,0,0.714284,4.31082e-05
0.835082,3,0,4,1.23332,0,0.714284,4.26675e-05
0.836083,3,0,4,1.23332,0,0.714284,4.22314e-05
0.837083,3,0,4,1.23332,0,0.714284,4.17997e-05
0.838083,3,0,4,1.23332,0,0.714284,4.13724e-05
0.839083,3,0,4,1.23332,0,0.714284,4.09495e-05
0.840083,3,0,4,1.23332,0,0.714284,4.05309e-05
0.841083,3,0,4,1.23332,0,0.714284,4.01166e-05
0.842084,3,0,4,1.23332,0,0.714284,3.97065e-05
0.843084,3,0,4,1.23332,0,0.714284,3.93006e-05
0.844084,3,0,4,1.23332,0,0.714284,3.88989e-05
0.845084,3,0,4,1.23332,0,0.714284,3.85013e-05
0.846084,3,0,4,1.23332,0,0.714284,3.81077e-05
0.847084,3,0,4,1.23332,0,0.714284,3.77182e-05
0.848085,3,0,4,1.23332,0,0.714284,3.73326e-05
0.849085,3,0,4,1.23332,0,0.714284,3.6951e-05
0.850085,3,0,4,1.23332,0,0.714284,3.65733e-05
0.851085,3,0,4,1.23332,0,0.714284,3.61994e-05
0.852085,3,0,4,1.23332,0,0.714284,3.58294e-05
0.853085,3,0,4,1.23332,0,0.714284,3.54632e-05
0.854086,3,0,4,1.23332,0,0.714284,3.51007e-05
0.855086,3,0,4,1.23332,0,0.714284,3.47419e-05
0.856086,3,0,4,1.23332,0,0.714284,3.43867e-05
0.857086,3,0,4,1.23332,0,0.714284,3.40352e-05
0.858086,3,0,4,1.23332,0,0.714284,3.36873e-05
0.859086,3,0,4,1.23332,0,0.714284,3.3343e-05
0.860087,3,0,4,1.23332,0,0.714284,3.30021e-05
0.861087,3,0,4,1.23332,0,0.714284,3.26648e-05
0.862087,3,0,4,1.23332,0,0.714284,3.23309e-05
0.863087,3,0,4,1.23332,0,0.714284,3.20004e-05
0.864087,3,0,4,1.23332,0,0.714284,3.16733e-05
0.865087,3,0,4,1.23332,0,0.714284,3.13495e-05
0.866087,3,0,4,1.23332,0,0.714284,3.10291e-05
0.867088,3,0,4,1.23332,0,0.714284,3.07119e-05
0.868088,3,0,4,1.23332,0,0.714284,3.03979e-05
0.869088,3,0,4,1.23332,0,0.714284,3.00872e-05
0.870088,3,0,4,1.23332,0,0.714284,2.97797e-05
0.871088,3,0,4,1.23332,0,0.714284,2.94752e-05
0.872088,3,0,4,1.23332,0,0.714284,2.9174e-05
0.873089,3,0,4,1.23332,0,0.714284,2.88757e-05
0.874089,3,0,4,1.23332,0,0.714284,2.85806e-05
0.875089,3,0,4,1.23332,0,0.714284,2.82884e-05
0.876089,3,0,4,1.23332,0,0.714284,2.79993e-05
0.877089,3,0,4,1.23332,0,0.714284,2.7713e-05
0.878089,3,0,4,1.23332,0,0.714284,2.74298e-05
0.87909,3,0,4,1.23332,0,0.714284,2.71494e-05
0.88009,3,0,4,1.23332,0,0.714284,2.68718e-05
0.88109,3,0,4,1.23332,0,0.714284,2.65972e-05
0.88209,3,0,4,1.23332,0,0.714284,2.63253e-05
0.88309,3,0,4,1.23332,0,0.714284,2.60562e-05
0.88409,3,0,4,1.23332,0,0.714284,2.57898e-05
0.885091,3,0,4,1.23332,0,0.714284,2.55262e-05
0.886091,3,0,4,1.23332,0,0.714284,2.52653e-05
0.887091,3,0,4,1.23332,0,0.714284,2.5007e-05
0.888091,3,0,4,1.23332,0,0.714284,2.47514e-05
0.889091,3,0,4,1.23332,0,0.714284,2.44984e-05
0.890091,3,0,4,1.23332,0,0.714284,2.4248e-05
0.891092,3,0,4,1.23332,0,0.714284,2.40001e-05
0.892092,3,0,4,1.23332,0,0.714284,2.37548e-05
0.893092,3,0,4,1.23332,0,0.714284,2.35119e-05
0.894092,3,0,4,1.23332,0,0.714284,2.32716e-05
0.895092,3,0,4,1.23332,0,0.714284,2.30337e-05
0.896092,3,0,4,1.23332,0,0.714284,2.27983e-05
0.897093,3,0,4,1.23332,0,0.714284,2.25652e-05
0.898093,3,0,4,1.23332,0,0.714284,2.23346e-05
0.899093,3,0,4,1.23332,0,0.714284,2.21063e-05
0.900093,3,0,4,1.23332,0,0.714284,2.18803e-05
0.901093,3,0,4,1.23332,0,0.714284,2.16566e-05
0.902093,3,0,4,1.23332,0,0.714284,2.14352e-05
0.903094,3,0,4,1.23332,0,0.714284,2.12161e-05
0.904094,3,0,4,1.23332,0,0.714284,2.09993e-05
