# scenario=haptic-spring
t,theta,omega,theta_finger,tau_cmd,tau_ext,iq_ref,iq
3.3439,-1.08453,-2.00408,-1.32323,0.0690798,-0.0716099,0.872219,0.871553
3.34491,-1.08606,-1.87912,-1.32544,0.0689219,-0.0718144,0.870226,0.87281
3.34591,-1.08759,-1.76325,-1.32764,0.0687822,-0.0720151,0.868462,0.872447
3.34691,-1.08913,-1.65548,-1.32983,0.0686587,-0.0722118,0.866903,0.871442
3.34791,-1.0922,-2.02945,-1.33201,0.0695907,-0.0719442,0.87867,0.870328
3.34891,-1.09373,-1.92305,-1.33417,0.0694699,-0.072133,0.877145,0.876234
3.34991,-1.09526,-1.81937,-1.33632,0.0693546,-0.0723179,0.875689,0.878087
3.35091,-1.0968,-1.71919,-1.33846,0.0692463,-0.0724986,0.874322,0.878164
3.35192,-1.09987,-2.07642,-1.34058,0.0701448,-0.0722154,0.885667,0.877399
3.35292,-1.1014,-1.98449,-1.34269,0.070053,-0.0723884,0.884508,0.876409
3.35392,-1.10293,-1.88989,-1.34479,0.0699558,-0.0725571,0.883281,0.882274
3.35492,-1.10447,-1.79492,-1.34688,0.069858,-0.0727221,0.882045,0.88435
3.35592,-1.106,-1.70117,-1.34895,0.0697625,-0.0728831,0.880839,0.884605
3.35692,-1.10754,-1.63203,-1.351,0.0697163,-0.0730399,0.880256,0.883898
3.35792,-1.1106,-2.01216,-1.35305,0.0706606,-0.0727326,0.892179,0.883703
3.35893,-1.11214,-1.9371,-1.35508,0.0706025,-0.0728816,0.891446,0.883183
3.35993,-1.11367,-1.85495,-1.35709,0.0705302,-0.0730263,0.890533,0.889397
3.36093,-1.11521,-1.76916,-1.3591,0.0704507,-0.0731672,0.889529,0.891729
3.36193,-1.11674,-1.7059,-1.36109,0.0704162,-0.0733041,0.889094,0.891241
3.36293,-1.11827,-1.63552,-1.36306,0.0703675,-0.0734367,0.888479,0.89203
3.36393,-1.11981,-1.58363,-1.36503,0.0703558,-0.0735655,0.88833,0.891798
3.36493,-1.12134,-1.52304,-1.36698,0.0703266,-0.0736902,0.887962,0.892045
3.36593,-1.12441,-1.93179,-1.36891,0.0713282,-0.0733505,0.900608,0.891897
3.36694,-1.12594,-1.87784,-1.37083,0.0713123,-0.0734671,0.900408,0.891935
3.36794,-1.12748,-1.81126,-1.37274,0.0712712,-0.0735796,0.899889,0.898583
3.36894,-1.12901,-1.76216,-1.37464,0.0712651,-0.0736879,0.899811,0.898573
3.36994,-1.13055,-1.72596,-1.37652,0.0712847,-0.0737922,0.900059,0.898727
3.37094,-1.13208,-1.69927,-1.37839,0.0713233,-0.0738925,0.900547,0.899137
3.37194,-1.13361,-1.65436,-1.38024,0.0713256,-0.0739885,0.900575,0.902404
3.37294,-1.13515,-1.62125,-1.38208,0.0713514,-0.0740806,0.900901,0.902748
3.37395,-1.13668,-1.59684,-1.38391,0.0713946,-0.0741686,0.901447,0.903228
3.37495,-1.13822,-1.57884,-1.38572,0.0714506,-0.0742523,0.902155,0.90388
3.37595,-1.13975,-1.56556,-1.38752,0.0715161,-0.0743321,0.902981,0.904666
3.37695,-1.14128,-1.55578,-1.38931,0.0715886,-0.0744077,0.903896,0.905549
3.37795,-1.14282,-1.54856,-1.39108,0.0716662,-0.074479,0.904876,0.906504
3.37895,-1.14435,-1.54324,-1.39284,0.0717476,-0.0745464,0.905904,0.907512
3.37995,-1.14589,-1.53932,-1.39459,0.0718318,-0.0746097,0.906967,0.90856
3.38096,-1.14742,-1.53642,-1.39632,0.071918,-0.0746686,0.908056,0.909635
3.38196,-1.14895,-1.53429,-1.39803,0.0720058,-0.0747236,0.909164,0.910732
3.38296,-1.15049,-1.53272,-1.39974,0.0720947,-0.0747744,0.910287,0.911844
3.38396,-1.15202,-1.53156,-1.40143,0.0721844,-0.0748209,0.911419,0.912967
3.38496,-1.15356,-1.55592,-1.4031,0.0723252,-0.0748634,0.913197,0.911433
3.38596,-1.15509,-1.57389,-1.40476,0.0724532,-0.0749017,0.914813,0.91298
3.38696,-1.15662,-1.58713,-1.40641,0.0725717,-0.0749357,0.916309,0.914501
3.38796,-1.15816,-1.62371,-1.40804,0.0727369,-0.0749657,0.918395,0.909335
3.38897,-1.15969,-1.65068,-1.40966,0.0728829,-0.0749915,0.920238,0.911043
3.38997,-1.16123,-1.67056,-1.41127,0.0730147,-0.0750131,0.921902,0.912745
3.39097,-1.16123,-1.2318,-1.41286,0.0721371,-0.0754906,0.910823,0.914413
3.39197,-1.16276,-1.26362,-1.41444,0.0722928,-0.0755038,0.912788,0.916061
3.39297,-1.16429,-1.28708,-1.416,0.0724318,-0.0755128,0.914543,0.917852
3.39397,-1.16583,-1.3267,-1.41755,0.0726031,-0.0755175,0.916705,0.919332
3.39497,-1.16736,-1.37965,-1.41909,0.072801,-0.0755181,0.919205,0.920337
3.39598,-1.1689,-1.44391,-1.42061,0.0730216,-0.0755145,0.92199,0.919856
3.39698,-1.17043,-1.4913,-1.42212,0.0732084,-0.0755066,0.924348,0.922222
3.39798,-1.17196,-1.55304,-1.42361,0.0734239,-0.0754945,0.92707,0.917754
3.39898,-1.17196,-1.14514,-1.42509,0.0726081,-0.0759385,0.916769,0.920086
3.39998,-1.1735,-1.19972,-1.42656,0.0728093,-0.0759178,0.919309,0.922359
3.40098,-1.17503,-1.26229,-1.42801,0.0730265,-0.0758931,0.922052,0.924461
3.40198,-1.17657,-1.33216,-1.42945,0.0732583,-0.0758641,0.924978,0.925939
3.40299,-1.1781,-1.40889,-1.43087,0.0735038,-0.0758307,0.928078,0.925805
3.40399,-1.1781,-1.03886,-1.43228,0.0727637,-0.0762535,0.918733,0.921944
3.40499,-1.17963,-1.12135,-1.43367,0.0730207,-0.0762118,0.921979,0.924795
3.40599,-1.18117,-1.2045,-1.43505,0.0732791,-0.0761657,0.925241,0.927464
3.40699,-1.1827,-1.28955,-1.43642,0.0735412,-0.0761154,0.92855,0.929366
3.40799,-1.18424,-1.40428,-1.43777,0.0738627,-0.0760609,0.93261,0.922943
3.40899,-1.18424,-1.03545,-1.43911,0.073125,-0.0764622,0.923296,0.926261
3.40999,-1.18577,-1.11884,-1.44043,0.0733839,-0.0763992,0.926564,0.929335
3.411,-1.1873,-1.22638,-1.44174,0.073691,-0.0763318,0.930442,0.931099
3.412,-1.18884,-1.3309,-1.44304,0.0739921,-0.0762601,0.934243,0.931708
3.413,-1.18884,-0.981347,-1.44432,0.0732929,-0.0766445,0.925416,0.928418
3.414,-1.19037,-1.07894,-1.44559,0.0735802,-0.0765643,0.929043,0.931691
3.415,-1.19191,-1.19696,-1.44684,0.0739083,-0.0764797,0.933185,0.933737
3.416,-1.19344,-1.33601,-1.44808,0.0742784,-0.0763909,0.937859,0.927957
3.417,-1.19344,-0.985118,-1.4493,0.0735766,-0.076758,0.928998,0.931775
3.41801,-1.19497,-1.10405,-1.45051,0.0739065,-0.0766606,0.933163,0.93506
3.41901,-1.19651,-1.2407,-1.4517,0.0742719,-0.0765589,0.937776,0.935013
3.42001,-1.19651,-0.914837,-1.45288,0.0736201,-0.0769131,0.929547,0.932327
3.42101,-1.19804,-1.0299,-1.45405,0.0739423,-0.0768027,0.933615,0.936085
3.42201,-1.19958,-1.1608,-1.4552,0.0742961,-0.0766881,0.938082,0.93849
3.42301,-1.19958,-0.855925,-1.45634,0.0736864,-0.0770294,0.930383,0.933095
3.42401,-1.20111,-0.986464,-1.45746,0.0740395,-0.076906,0.934842,0.937178
3.42501,-1.20264,-1.15399,-1.45857,0.0744666,-0.0767784,0.940235,0.937227
3.42602,-1.20264,-0.850905,-1.45967,0.0738604,-0.0771067,0.932581,0.935146
3.42702,-1.20418,-0.982762,-1.46075,0.0742162,-0.0769703,0.937073,0.939372
3.42802,-1.20571,-1.15127,-1.46181,0.0746452,-0.0768298,0.94249,0.939455
3.42902,-1.20571,-0.848892,-1.46286,0.0740405,-0.077145,0.934854,0.937393
3.43002,-1.20725,-1.02733,-1.4639,0.0744894,-0.0769956,0.940522,0.940542
3.43102,-1.20725,-0.757511,-1.46492,0.0739497,-0.0773022,0.933709,0.9361
3.43202,-1.20878,-0.913898,-1.46593,0.0743546,-0.0771443,0.93882,0.940906
3.43303,-1.21031,-1.12729,-1.46692,0.0748734,-0.0769818,0.945371,0.934879
3.43403,-1.21031,-0.831216,-1.4679,0.0742812,-0.0772753,0.937894,0.940146
3.43503,-1.21185,-1.03952,-1.46886,0.0747899,-0.0771043,0.944317,0.940954
3.43603,-1.21185,-0.766497,-1.46981,0.0742438,-0.077389,0.937422,0.939697
3.43703,-1.21338,-0.96658,-1.47075,0.074736,-0.0772093,0.943637,0.943452
3.43803,-1.21338,-0.712714,-1.47167,0.0742283,-0.0774853,0.937226,0.939456
3.43903,-1.21492,-0.903193,-1.47257,0.0747013,-0.0772967,0.943198,0.944433
3.44004,-1.21492,-0.665975,-1.47346,0.0742269,-0.0775641,0.937208,0.939361
3.44104,-1.21645,-0.846403,-1.47434,0.0746798,-0.0773668,0.942926,0.944781
3.44204,-1.21645,-0.6241,-1.4752,0.0742352,-0.0776253,0.937312,0.939374
3.44304,-1.21798,-0.815526,-1.47605,0.07471,-0.0774193,0.943309,0.945067
3.44404,-1.21798,-0.601333,-1.47688,0.0742817,-0.0776691,0.9379,0.939885
3.44504,-1.21952,-0.798739,-1.4777,0.0747685,-0.0774543,0.944047,0.945747
3.44604,-1.21952,-0.588955,-1.4785,0.0743489,-0.0776953,0.938749,0.940688
3.44704,-1.22105,-0.789612,-1.47929,0.0748423,-0.0774717,0.944978,0.94664
3.44805,-1.22105,-0.582225,-1.48006,0.0744275,-0.077704,0.939741,0.941648
3.44905,-1.22259,-0.806976,-1.48082,0.0749691,-0.0774716,0.946579,0.947491
3.45005,-1.22259,-0.595029,-1.48157,0.0745452,-0.077695,0.941227,0.943121
3.45105,-1.22412,-0.840147,-1.4823,0.0751274,-0.0774539,0.948579,0.947969
3.45205,-1.22412,-0.619487,-1.48301,0.0746861,-0.0776685,0.943007,0.944893
3.45305,-1.22565,-0.883402,-1.48372,0.075306,-0.0774186,0.950833,0.946948
3.45405,-1.22565,-0.651382,-1.4844,0.074842,-0.0776244,0.944974,0.94682
3.45506,-1.22565,-0.4803,-1.48507,0.0744998,-0.0778258,0.940654,0.942267
3.45606,-1.22719,-0.731821,-1.48573,0.0750949,-0.0775626,0.948168,0.94883
3.45706,-1.22719,-0.539613,-1.48637,0.0747105,-0.0777552,0.943314,0.945011
3.45806,-1.22872,-0.824506,-1.487,0.0753723,-0.0774832,0.95167,0.947595
3.45906,-1.22872,-0.607955,-1.48761,0.0749392,-0.077667,0.946202,0.947897
3.46006,-1.22872,-0.448279,-1.48821,0.0746198,-0.0778464,0.942169,0.943663
3.46106,-1.23026,-0.73194,-1.48879,0.0752792,-0.0775611,0.950495,0.949527
3.46207,-1.23026,-0.5397,-1.48936,0.0748947,-0.0777316,0.94564,0.947243
3.46307,-1.23026,-0.397951,-1.48991,0.0746112,-0.0778978,0.942061,0.943404
3.46407,-1.23179,-0.694831,-1.49045,0.075297,-0.0775992,0.95072,0.949633
3.46507,-1.23179,-0.512338,-1.49098,0.074932,-0.0777565,0.946111,0.947622
3.46607,-1.23179,-0.377775,-1.49149,0.0746629,-0.0779093,0.942713,0.943984
3.46707,-1.23332,-0.679954,-1.49198,0.0753593,-0.0775975,0.951506,0.950362
3.46807,-1.23332,-0.501368,-1.49246,0.0750021,-0.0777414,0.946996,0.948459
3.46907,-1.23332,-0.369686,-1.49293,0.0747388,-0.077881,0.943671,0.944901
3.47008,-1.23486,-0.69921,-1.49338,0.0754898,-0.0775559,0.953155,0.948665
3.47108,-1.23486,-0.515567,-1.49381,0.0751226,-0.0776865,0.948517,0.949886
3.47208,-1.23486,-0.380156,-1.49423,0.0748517,-0.0778128,0.945098,0.946329
3.47308,-1.23486,-0.28031,-1.49464,0.074652,-0.0779346,0.942576,0.943541
3.47408,-1.23639,-0.608087,-1.49503,0.0753996,-0.0775917,0.952016,0.950628
3.47508,-1.23639,-0.448377,-1.49541,0.0750802,-0.0777047,0.947982,0.949255
3.47608,-1.23639,-0.330613,-1.49577,0.0748447,-0.0778131,0.945009,0.946086
3.47709,-1.23639,-0.24378,-1.49611,0.074671,-0.0779172,0.942816,0.943655
3.47809,-1.23793,-0.581151,-1.49645,0.0754378,-0.0775566,0.952497,0.951011
3.47909,-1.23793,-0.428515,-1.49676,0.0751325,-0.0776517,0.948643,0.949835
3.48009,-1.23793,-0.315968,-1.49707,0.0749074,-0.0777424,0.945801,0.946811
3.48109,-1.23793,-0.232981,-1.49735,0.0747415,-0.0778287,0.943705,0.944487
3.48209,-1.23793,-0.17179,-1.49763,0.0746191,-0.0779106,0.94216,0.942769
3.48309,-1.23946,-0.528069,-1.49788,0.0754237,-0.0775277,0.952319,0.950656
3.4841,-1.23946,-0.389375,-1.49813,0.0751463,-0.0776007,0.948817,0.949871
3.4851,-1.23946,-0.287108,-1.49836,0.0749418,-0.0776691,0.946234,0.947134
3.4861,-1.23946,-0.211701,-1.49857,0.0747909,-0.0777332,0.94433,0.945021
3.4871,-1.23946,-0.156099,-1.49877,0.0746797,-0.0777928,0.942926,0.943458
3.4881,-1.23946,-0.1151,-1.49895,0.0745977,-0.0778479,0.941891,0.942307
3.4891,-1.24099,-0.538295,-1.49912,0.0755362,-0.0774384,0.953739,0.941325
3.4901,-1.24099,-0.396915,-1.49928,0.0752534,-0.0774846,0.950169,0.950888
3.4911,-1.24099,-0.292668,-1.49941,0.0750449,-0.0775264,0.947537,0.948401
3.49211,-1.24099,-0.2158,-1.49954,0.0748912,-0.0775637,0.945596,0.946262
3.49311,-1.24099,-0.159122,-1.49965,0.0747778,-0.0775966,0.944164,0.944666
3.49411,-1.24099,-0.117329,-1.49974,0.0746942,-0.077625,0.943109,0.943488
3.49511,-1.24099,-0.0865134,-1.49982,0.0746326,-0.077649,0.942331,0.94262
3.49611,-1.24099,-0.0637912,-1.49989,0.0745872,-0.0776685,0.941757,0.94198
3.49711,-1.24099,-0.0470368,-1.49994,0.0745537,-0.0776836,0.941334,0.941509
3.49811,-1.24099,-0.0346829,-1.49997,0.0745289,-0.0776942,0.941022,0.941161
3.49912,-1.24099,-0.0255736,-1.49999,0.0745107,-0.0777003,0.940792,0.940905
3.50012,-1.24253,-0.420256,-1.5,0.0753921,-0.0772419,0.951921,0.949867
3.50112,-1.24253,-0.309878,-1.49999,0.0751714,-0.0772391,0.949133,0.949872
3.50212,-1.24253,-0.22849,-1.49997,0.0750086,-0.0772319,0.947078,0.947729
3.50312,-1.24253,-0.168479,-1.49993,0.0748886,-0.0772203,0.945563,0.946121
3.50412,-1.24253,-0.124229,-1.49987,0.0748001,-0.0772042,0.944445,0.944876
3.50512,-1.24253,-0.0916009,-1.49981,0.0747348,-0.0771836,0.943621,0.943941
3.50612,-1.24253,-0.0675424,-1.49972,0.0746867,-0.0771586,0.943014,0.94325
3.50713,-1.24253,-0.0498028,-1.49962,0.0746512,-0.0771291,0.942566,0.942739
3.50813,-1.24253,-0.0367224,-1.49951,0.0746251,-0.0770952,0.942236,0.942363
3.50913,-1.24253,-0.0270775,-1.49938,0.0746058,-0.0770568,0.941992,0.942085
3.51013,-1.24253,-0.0199657,-1.49924,0.0745916,-0.077014,0.941812,0.94188
3.51113,-1.24253,-0.0147219,-1.49908,0.0745811,-0.0769667,0.94168,0.941729
3.51213,-1.24253,-0.0108553,-1.49891,0.0745733,-0.076915,0.941582,0.941618
3.51313,-1.24253,-0.00800418,-1.49872,0.0745676,-0.0768588,0.94151,0.941536
3.51414,-1.24253,-0.00590193,-1.49852,0.0745634,-0.0767982,0.941457,0.941475
3.51514,-1.24253,-0.00435183,-1.4983,0.0745603,-0.0767331,0.941418,0.94143
3.51614,-1.24253,-0.00320884,-1.49807,0.074558,-0.0766637,0.941389,0.941397
3.51714,-1.24253,-0.00236606,-1.49783,0.0745564,-0.0765897,0.941368,0.941373
3.51814,-1.24253,-0.00174463,-1.49756,0.0745551,-0.0765112,0.941352,0.941355
3.51914,-1.24253,-0.00128641,-1.49729,0.0745542,-0.0764284,0.941341,0.941341
3.52014,-1.24253,-0.000948544,-1.497,0.0745535,-0.0763411,0.941332,0.941331
3.52115,-1.24253,-0.000699415,-1.49669,0.074553,-0.0762493,0.941326,0.941324
3.52215,-1.24253,-0.000515717,-1.49637,0.0745526,-0.0761532,0.941321,0.941319
3.52315,-1.24253,-0.000380267,-1.49604,0.0745524,-0.0760525,0.941318,0.941314
3.52415,-1.24253,-0.000280392,-1.49569,0.0745522,-0.0759474,0.941315,0.941311
3.52515,-1.24253,-0.000206749,-1.49532,0.074552,-0.0758379,0.941313,0.941309
3.52615,-1.24253,-0.000152448,-1.49494,0.0745519,-0.0757239,0.941312,0.941307
3.52715,-1.24253,-0.000112408,-1.49455,0.0745518,-0.0756055,0.941311,0.941306
3.52815,-1.24253,-8.28848e-05,-1.49414,0.0745518,-0.0754827,0.94131,0.941305
3.52916,-1.24253,-6.11156e-05,-1.49371,0.0745517,-0.0753554,0.94131,0.941304
3.53016,-1.24253,-4.50639e-05,-1.49327,0.0745517,-0.0752237,0.941309,0.941303
3.53116,-1.24253,-3.32282e-05,-1.49282,0.0745517,-0.0750876,0.941309,0.941303
3.53216,-1.24253,-2.4501e-05,-1.49235,0.0745517,-0.0749471,0.941309,0.941302
3.53316,-1.24253,-1.80659e-05,-1.49187,0.0745517,-0.074802,0.941309,0.941302
3.53416,-1.24253,-1.3321e-05,-1.49137,0.0745516,-0.0746526,0.941309,0.941301
3.53516,-1.24253,-9.82235e-06,-1.49086,0.0745516,-0.0744988,0.941308,0.941301
3.53617,-1.24253,-7.24256e-06,-1.49033,0.0745516,-0.0743405,0.941308,0.941301
3.53717,-1.24253,-5.34035e-06,-1.48979,0.0745516,-0.0741778,0.941308,0.941301
3.53817,-1.24253,-3.93774e-06,-1.48923,0.0745516,-0.0740107,0.941308,0.9413
3.53917,-1.24253,-2.90351e-06,-1.48866,0.0745516,-0.0738391,0.941308,0.9413
3.54017,-1.24253,-2.14092e-06,-1.48807,0.0745516,-0.0736631,0.941308,0.941299
3.54117,-1.24253,-1.57862e-06,-1.48747,0.0745516,-0.0734827,0.941308,0.941299
3.54217,-1.24253,-1.16401e-06,-1.48685,0.0745516,-0.0732979,0.941308,0.941299
3.54318,-1.24253,-8.58287e-07,-1.48622,0.0745516,-0.0731087,0.941308,0.941299
3.54418,-1.24253,-6.32863e-07,-1.48558,0.0745516,-0.0729151,0.941308,0.941299
3.54518,-1.24253,-4.66645e-07,-1.48492,0.0745516,-0.072717,0.941308,0.941299
3.54618,-1.24253,-3.44084e-07,-1.48424,0.0745516,-0.0725146,0.941308,0.941298
3.54718,-1.24253,-2.53712e-07,-1.48355,0.0745516,-0.0723077,0.941308,0.941298
3.54818,-1.24253,-1.87076e-07,-1.48285,0.0745516,-0.0720964,0.941308,0.941298
3.54918,-1.24253,-1.37942e-07,-1.48213,0.0745516,-0.0718808,0.941308,0.941298
3.55018,-1.24253,-1.01712e-07,-1.4814,0.0745516,-0.0716607,0.941308,0.941297
3.55119,-1.24253,-7.49981e-08,-1.48065,0.0745516,-0.0714362,0.941308,0.941297
3.55219,-1.24253,-5.53003e-08,-1.47989,0.0745516,-0.0712074,0.941308,0.941278
3.55319,-1.24253,-4.0776e-08,-1.47911,0.0745516,-0.0709741,0.941308,0.941245
3.55419,-1.24253,-3.00664e-08,-1.47832,0.0745516,-0.0707365,0.941308,0.941211
3.55519,-1.24253,-2.21697e-08,-1.47751,0.0745516,-0.0704945,0.941308,0.941176
3.55619,-1.24253,-1.63469e-08,-1.47669,0.0745516,-0.0702481,0.941308,0.94114
3.55719,-1.24253,-1.20535e-08,-1.47585,0.0745516,-0.0699972,0.941308,0.941103
3.5582,-1.24099,0.355342,-1.475,0.0737489,-0.0702023,0.931173,0.930857
3.5592,-1.24099,0.262014,-1.47414,0.0739356,-0.0699427,0.93353,0.932592
3.5602,-1.24099,0.193197,-1.47326,0.0740732,-0.0696787,0.935267,0.934446
3.5612,-1.24099,0.142455,-1.47236,0.0741747,-0.0694105,0.936549,0.935839
3.5622,-1.23946,0.460383,-1.47145,0.0734468,-0.0695979,0.927358,0.926648
3.5632,-1.23946,0.339466,-1.47053,0.0736886,-0.0693208,0.930412,0.929162
3.5642,-1.23793,0.676927,-1.46959,0.0729216,-0.0694996,0.920728,0.925073
3.56521,-1.23793,0.499136,-1.46864,0.0732772,-0.0692139,0.925217,0.923714
3.56621,-1.23639,0.821466,-1.46767,0.0725405,-0.0693839,0.915916,0.926979
3.56721,-1.23639,0.605713,-1.46669,0.072972,-0.0690893,0.921364,0.919755
3.56821,-1.23486,0.90005,-1.46569,0.0722913,-0.0692507,0.912769,0.923604
3.56921,-1.23486,0.663658,-1.46468,0.0727641,-0.0689475,0.918739,0.916948
3.57021,-1.23332,0.915971,-1.46366,0.0721674,-0.0691001,0.911205,0.914838
3.57121,-1.23332,0.675397,-1.46262,0.0726486,-0.0687883,0.91728,0.915223
3.57221,-1.23179,0.875677,-1.46156,0.072156,-0.0689322,0.91106,0.909877
3.57322,-1.23026,1.09911,-1.46049,0.0716171,-0.0690717,0.904256,0.914573
3.57422,-1.23026,0.810436,-1.45941,0.0721944,-0.0687469,0.911546,0.909326
3.57522,-1.22872,0.998979,-1.45831,0.0717253,-0.0688778,0.905622,0.905694
3.57622,-1.22872,0.736603,-1.4572,0.0722501,-0.0685442,0.912248,0.909889
3.57722,-1.22719,0.898481,-1.45608,0.0718343,-0.0686666,0.906998,0.904944
3.57822,-1.22565,1.0639,-1.45493,0.0714114,-0.0687845,0.901659,0.901571
3.57922,-1.22565,0.784472,-1.45378,0.0719702,-0.0684379,0.908715,0.906224
3.58023,-1.22412,0.933778,-1.45261,0.0715796,-0.0685473,0.903783,0.901632
3.58123,-1.22259,1.11515,-1.45143,0.0711248,-0.0686522,0.898041,0.901127
3.58223,-1.22259,0.82226,-1.45023,0.0717106,-0.0682928,0.905437,0.902961
3.58323,-1.22105,0.983967,-1.44902,0.0712951,-0.0683892,0.900191,0.898697
3.58423,-1.21952,1.17896,-1.44779,0.0708131,-0.0684813,0.894105,0.904192
3.58523,-1.21952,0.869312,-1.44655,0.0714324,-0.0681088,0.901924,0.89953
3.58623,-1.21798,1.01866,-1.44529,0.0710417,-0.0681924,0.896991,0.895404
3.58723,-1.21645,1.20454,-1.44402,0.0705779,-0.0682716,0.891135,0.901143
3.58824,-1.21645,0.888175,-1.44274,0.0712106,-0.0678863,0.899124,0.896668
3.58924,-1.21492,1.0563,-1.44144,0.0707823,-0.067957,0.893716,0.893605
3.59024,-1.21492,0.778869,-1.44013,0.0713372,-0.0675631,0.900722,0.898217
3.59124,-1.21338,0.929646,-1.4388,0.0709436,-0.0676252,0.895752,0.893577
3.59224,-1.21185,1.1121,-1.43746,0.0704866,-0.0676831,0.889983,0.893035
3.59324,-1.21185,0.820013,-1.4361,0.0710708,-0.0672764,0.897359,0.894839
3.59424,-1.21031,0.959984,-1.43473,0.0706988,-0.0673256,0.892662,0.890387
3.59525,-1.20878,1.10925,-1.43335,0.0703083,-0.0673707,0.88773,0.887453
3.59625,-1.20878,0.817911,-1.43195,0.0708909,-0.0669513,0.895088,0.892432
3.59725,-1.20725,0.958434,-1.43054,0.0705178,-0.0669877,0.890377,0.888077
3.59825,-1.20571,1.10811,-1.42911,0.0701265,-0.0670201,0.885435,0.885137
3.59925,-1.20418,1.27049,-1.42767,0.0697097,-0.0670481,0.880172,0.88999
3.60025,-1.20418,0.936806,-1.42622,0.070377,-0.0666116,0.888599,0.885925
3.60125,-1.20264,1.06843,-1.42475,0.0700217,-0.0666313,0.884113,0.882287
3.60226,-1.20111,1.18921,-1.42326,0.0696881,-0.0666466,0.879901,0.879384
3.60326,-1.19958,1.3303,-1.42177,0.0693139,-0.0666576,0.875176,0.8848
3.60426,-1.19958,0.980902,-1.42026,0.0700127,-0.0662044,0.883999,0.881174
3.60526,-1.19804,1.07862,-1.41873,0.0697253,-0.066207,0.880369,0.877695
3.60626,-1.19651,1.19672,-1.41719,0.069397,-0.0662054,0.876225,0.875623
3.60726,-1.19497,1.30903,-1.41564,0.0690803,-0.0661997,0.872226,0.87473
3.60826,-1.19344,1.41865,-1.41407,0.0687691,-0.0661897,0.868296,0.877773
3.60926,-1.19344,1.04605,-1.41249,0.0695143,-0.0657153,0.877705,0.874674
3.61027,-1.19191,1.12665,-1.4109,0.069261,-0.0656971,0.874508,0.871669
3.61127,-1.19037,1.20841,-1.40929,0.0690055,-0.0656745,0.871281,0.869024
3.61227,-1.18884,1.29243,-1.40766,0.0687454,-0.0656477,0.867997,0.867133
3.61327,-1.1873,1.3796,-1.40603,0.068479,-0.0656169,0.864634,0.86691
3.61427,-1.18577,1.47068,-1.40438,0.0682048,-0.0655818,0.861172,0.870472
3.61527,-1.18577,1.08442,-1.40271,0.0689773,-0.0650823,0.870926,0.867755
3.61627,-1.18424,1.15494,-1.40103,0.0687442,-0.065039,0.867983,0.865031
3.61728,-1.1827,1.20695,-1.39934,0.0685482,-0.0649914,0.865508,0.862428
3.61828,-1.18117,1.26762,-1.39763,0.0683348,-0.0649396,0.862813,0.860354
3.61928,-1.17963,1.33608,-1.39591,0.0681058,-0.0648838,0.859922,0.858897
3.62028,-1.1781,1.38657,-1.39418,0.0679128,-0.0648237,0.857485,0.856383
3.62128,-1.17657,1.44901,-1.39243,0.0676959,-0.0647595,0.854746,0.856789
3.62228,-1.17503,1.49506,-1.39067,0.0675118,-0.0646912,0.852421,0.854451
3.62328,-1.1735,1.52901,-1.38889,0.0673518,-0.0646189,0.850402,0.85234
3.62429,-1.17196,1.58085,-1.3871,0.0671561,-0.0645422,0.847931,0.856879
3.62529,-1.17043,1.61907,-1.3853,0.0669876,-0.0644615,0.845803,0.854866
3.62629,-1.1689,1.64726,-1.38349,0.0668392,-0.0643769,0.843929,0.852923
3.62729,-1.16736,1.66804,-1.38165,0.0667056,-0.0642879,0.842243,0.851174
3.62829,-1.16736,1.22994,-1.37981,0.0675818,-0.0637347,0.853306,0.849676
3.62929,-1.16583,1.26225,-1.37795,0.0674252,-0.0636377,0.851328,0.848012
3.63029,-1.16429,1.28607,-1.37608,0.0672855,-0.0635365,0.849564,0.846198
3.63129,-1.16276,1.30363,-1.3742,0.0671583,-0.0634312,0.847959,0.844538
3.6323,-1.16123,1.31658,-1.3723,0.0670404,-0.0633219,0.846469,0.843008
3.6333,-1.15969,1.32613,-1.37039,0.0669292,-0.0632085,0.845066,0.841573
3.6343,-1.15816,1.33317,-1.36846,0.0668231,-0.0630909,0.843726,0.840208
3.6353,-1.15662,1.33837,-1.36652,0.0667207,-0.0629695,0.842433,0.838895
3.6363,-1.15509,1.34219,-1.36457,0.066621,-0.0628439,0.841174,0.83762
3.6373,-1.15356,1.34502,-1.3626,0.0665233,-0.0627141,0.839941,0.836372
3.6383,-1.15202,1.3471,-1.36062,0.0664271,-0.0625806,0.838726,0.835146
3.63931,-1.14895,1.80206,-1.35863,0.0653331,-0.062903,0.824913,0.833849
3.64031,-1.14742,1.78218,-1.35662,0.0652808,-0.0627611,0.824253,0.832821
3.64131,-1.14589,1.76753,-1.3546,0.0652181,-0.0626154,0.823461,0.832043
3.64231,-1.14435,1.75672,-1.35257,0.0651477,-0.0624655,0.822572,0.831176
3.64331,-1.14282,1.72195,-1.35052,0.0651252,-0.0623117,0.822288,0.823815
3.64431,-1.14128,1.69631,-1.34846,0.0650844,-0.0621539,0.821773,0.823147
3.64531,-1.13975,1.6774,-1.34639,0.0650302,-0.061992,0.821088,0.822496
3.64632,-1.13822,1.63824,-1.3443,0.0650165,-0.0618261,0.820915,0.819102
