# scenario=load
t,iq_ref,iq,tau_e,tau_load,omega,theta_m
0.075701,0.4,0.24957,0.0197665,0,98.1128,3.90821
0.075751,0.4,0.249224,0.0197391,0,98.1498,3.91312
0.075801,0.4,0.248878,0.0197117,0,98.1867,3.91803
0.075851,0.4,0.248534,0.0196844,0,98.2235,3.92294
0.075901,0.4,0.248189,0.0196572,0,98.2602,3.92785
0.075951,0.4,0.247846,0.01963,0,98.2969,3.93277
0.076001,0.4,0.247503,0.0196028,0,98.3335,3.93768
0.076051,0.4,0.247161,0.0195757,0,98.3701,3.9426
0.076101,0.4,0.246819,0.0195486,0,98.4066,3.94752
0.076151,0.4,0.246478,0.0195216,0,98.443,3.95244
0.076201,0.4,0.246138,0.0194947,0,98.4793,3.95736
0.076251,0.4,0.245798,0.0194678,0,98.5156,3.96229
0.076301,0.4,0.245459,0.0194409,0,98.5518,3.96722
0.076351,0.4,0.245121,0.0194141,0,98.5879,3.97214
0.076401,0.4,0.244783,0.0193874,0,98.6239,3.97707
0.076451,0.4,0.244446,0.0193607,0,98.6599,3.98201
0.076501,0.4,0.24411,0.019334,0,98.6959,3.98694
0.076551,0.4,0.243774,0.0193074,0,98.7317,3.99188
0.076601,0.4,0.243439,0.0192809,0,98.7675,3.99681
0.076651,0.4,0.243104,0.0192544,0,98.8033,4.00175
0.076701,0.4,0.24277,0.0192279,0,98.8389,4.00669
0.076751,0.4,0.242437,0.0192015,0,98.8745,4.01164
0.076801,0.4,0.242104,0.0191752,0,98.91,4.01658
0.076851,0.4,0.241772,0.0191489,0,98.9454,4.02153
0.076901,0.4,0.241441,0.0191226,0,98.9808,4.02648
0.076951,0.4,0.24111,0.0190964,0,99.0161,4.03143
0.077001,0.4,0.24078,0.0190703,0,99.0514,4.03638
0.077051,0.4,0.240451,0.0190442,0,99.0866,4.04133
0.077101,0.4,0.240122,0.0190181,0,99.1217,4.04629
0.077151,0.4,0.239794,0.0189921,0,99.1567,4.05124
0.077201,0.4,0.239466,0.0189662,0,99.1917,4.0562
0.077251,0.4,0.239139,0.0189403,0,99.2266,4.06116
0.077301,0.4,0.238813,0.0189145,0,99.2614,4.06613
0.077351,0.4,0.238487,0.0188887,0,99.2962,4.07109
0.077401,0.4,0.238162,0.0188629,0,99.331,4.07606
0.077451,0.4,0.237837,0.0188372,0,99.3656,4.08102
0.077501,0.4,0.237513,0.0188115,0,99.4002,4.08599
0.077551,0.4,0.23719,0.0187859,0,99.4347,4.09096
0.077601,0.4,0.236868,0.0187604,0,99.4691,4.09594
0.077651,0.4,0.236546,0.0187349,0,99.5035,4.10091
0.077701,0.4,0.236224,0.0187094,0,99.5378,4.10589
0.077751,0.4,0.235903,0.018684,0,99.5721,4.11087
0.077801,0.4,0.235583,0.0186586,0,99.6063,4.11584
0.077851,0.4,0.235264,0.0186333,0,99.6404,4.12083
0.077901,0.4,0.234945,0.0186081,0,99.6745,4.12581
0.077951,0.4,0.234626,0.0185828,0,99.7085,4.13079
0.078001,0.4,0.234308,0.0185577,0,99.7424,4.13578
0.078051,0.4,0.233991,0.0185325,0,99.7763,4.14077
0.078101,0.4,0.233675,0.0185075,0,99.8101,4.14576
0.078151,0.4,0.233359,0.0184824,0,99.8438,4.15075
0.078201,0.4,0.233043,0.0184575,0,99.8775,4.15574
0.078251,0.4,0.232728,0.0184325,0,99.9111,4.16074
0.078301,0.4,0.232414,0.0184076,0,99.9446,4.16573
0.078351,0.4,0.232101,0.0183828,0,99.9781,4.17073
0.078401,0.4,0.231788,0.018358,0,100.012,4.17573
0.078451,0.4,0.231475,0.0183333,0,100.045,4.18073
0.078501,0.4,0.231164,0.0183086,0,100.078,4.18574
0.078551,0.4,0.230852,0.0182839,0,100.111,4.19074
0.078601,0.4,0.230542,0.0182593,0,100.145,4.19575
0.078651,0.4,0.230232,0.0182347,0,100.178,4.20076
0.078701,0.4,0.229922,0.0182102,0,100.211,4.20577
0.078751,0.4,0.229613,0.0181858,0,100.244,4.21078
0.078801,0.4,0.229305,0.0181613,0,100.277,4.21579
0.078851,0.4,0.228997,0.018137,0,100.309,4.22081
0.078901,0.4,0.22869,0.0181127,0,100.342,4.22582
0.078951,0.4,0.228384,0.0180884,0,100.375,4.23084
0.079001,0.4,0.228078,0.0180641,0,100.408,4.23586
0.079051,0.4,0.227772,0.0180399,0,100.44,4.24088
0.079101,0.4,0.227467,0.0180158,0,100.473,4.2459
0.079151,0.4,0.227163,0.0179917,0,100.505,4.25093
0.0792011,0.4,0.22686,0.0179677,0,100.538,4.25595
0.0792511,0.4,0.226557,0.0179436,0,100.57,4.26098
0.0793011,0.4,0.226254,0.0179197,0,100.602,4.26601
0.0793511,0.4,0.225952,0.0178958,0,100.634,4.27104
0.0794011,0.4,0.225651,0.0178719,0,100.667,4.27607
0.0794511,0.4,0.22535,0.0178481,0,100.699,4.28111
0.0795011,0.4,0.22505,0.0178243,0,100.731,4.28614
0.0795511,0.4,0.22475,0.0178006,0,100.763,4.29118
0.0796011,0.4,0.224452,0.0177769,0,100.795,4.29622
0.0796511,0.4,0.224153,0.0177533,0,100.827,4.30126
0.0797011,0.4,0.223855,0.0177297,0,100.858,4.3063
0.0797511,0.4,0.223558,0.0177061,0,100.89,4.31135
0.0798011,0.4,0.223261,0.0176826,0,100.922,4.31639
0.0798511,0.4,0.222965,0.0176591,0,100.953,4.32144
0.0799011,0.4,0.222669,0.0176357,0,100.985,4.32649
0.0799511,0.4,0.222374,0.0176123,0,101.016,4.33154
0.0800011,0.4,0.222079,0.017589,0,101.048,4.33659
0.0800511,0.4,0.221785,0.0175657,0,101.079,4.34164
0.0801011,0.4,0.221492,0.0175425,0,101.111,4.3467
0.0801511,0.4,0.221199,0.0175193,0,101.142,4.35175
0.0802011,0.4,0.220907,0.0174962,0,101.173,4.35681
0.0802511,0.4,0.220615,0.017473,0,101.204,4.36187
0.0803011,0.4,0.220324,0.01745,0,101.235,4.36693
0.0803511,0.4,0.220033,0.017427,0,101.266,4.372
0.0804011,0.4,0.219743,0.017404,0,101.297,4.37706
0.0804511,0.4,0.219454,0.017381,0,101.328,4.38212
0.0805011,0.4,0.219165,0.0173582,0,101.359,4.38719
0.0805511,0.4,0.218876,0.0173353,0,101.39,4.39226
0.0806011,0.4,0.218588,0.0173125,0,101.421,4.39733
0.0806511,0.4,0.218301,0.0172897,0,101.451,4.4024
0.0807011,0.4,0.218014,0.017267,0,101.482,4.40748
0.0807511,0.4,0.217728,0.0172443,0,101.512,4.41255
0.0808011,0.4,0.217442,0.0172217,0,101.543,4.41763
0.0808511,0.4,0.217157,0.0171991,0,101.573,4.42271
0.0809011,0.4,0.216872,0.0171766,0,101.604,4.42779
0.0809511,0.4,0.216588,0.0171541,0,101.634,4.43287
0.0810011,0.4,0.216305,0.0171316,0,101.664,4.43795
0.0810511,0.4,0.216022,0.0171092,0,101.695,4.44303
0.0811011,0.4,0.215739,0.0170868,0,101.725,4.44812
0.0811511,0.4,0.215457,0.0170645,0,101.755,4.45321
0.0812011,0.4,0.215176,0.0170422,0,101.785,4.4583
0.0812511,0.4,0.214895,0.01702,0,101.815,4.46339
0.0813011,0.4,0.214615,0.0169978,0,101.845,4.46848
0.0813511,0.4,0.214335,0.0169756,0,101.875,4.47357
0.0814011,0.4,0.214056,0.0169535,0,101.904,4.47866
0.0814511,0.4,0.213777,0.0169314,0,101.934,4.48376
0.0815011,0.4,0.213499,0.0169094,0,101.964,4.48886
0.0815511,0.4,0.213221,0.0168874,0,101.993,4.49396
0.0816011,0.4,0.212944,0.0168654,0,102.023,4.49906
0.0816511,0.4,0.212667,0.0168435,0,102.053,4.50416
0.0817011,0.4,0.212391,0.0168216,0,102.082,4.50926
0.0817511,0.4,0.212116,0.0167998,0,102.111,4.51437
0.0818011,0.4,0.21184,0.016778,0,102.141,4.51948
0.0818511,0.4,0.211566,0.0167563,0,102.17,4.52458
0.0819011,0.4,0.211292,0.0167346,0,102.199,4.52969
0.0819511,0.4,0.211018,0.0167129,0,102.229,4.5348
0.0820011,0.4,0.210745,0.0166913,0,102.258,4.53992
0.0820511,0.4,0.210473,0.0166697,0,102.287,4.54503
0.0821011,0.4,0.210201,0.0166482,0,102.316,4.55014
0.0821511,0.4,0.20993,0.0166267,0,102.345,4.55526
0.0822011,0.4,0.209658,0.0166052,0,102.374,4.56038
0.0822511,0.4,0.209388,0.0165838,0,102.402,4.5655
0.0823011,0.4,0.209118,0.0165624,0,102.431,4.57062
0.0823511,0.4,0.208849,0.0165411,0,102.46,4.57574
0.0824011,0.4,0.20858,0.0165198,0,102.489,4.58086
0.0824511,0.4,0.208312,0.0164985,0,102.517,4.58599
0.0825011,0.4,0.208044,0.0164773,0,102.546,4.59112
0.0825511,0.4,0.207776,0.0164561,0,102.574,4.59624
0.0826011,0.4,0.20751,0.016435,0,102.603,4.60137
0.0826511,0.4,0.207243,0.0164139,0,102.631,4.60651
0.0827011,0.4,0.206978,0.0163928,0,102.66,4.61164
0.0827511,0.4,0.206712,0.0163718,0,102.688,4.61677
0.0828011,0.4,0.206447,0.0163508,0,102.716,4.62191
0.0828511,0.4,0.206183,0.0163299,0,102.745,4.62704
0.0829011,0.4,0.205919,0.016309,0,102.773,4.63218
0.0829511,0.4,0.205656,0.0162882,0,102.801,4.63732
0.0830011,0.4,0.205393,0.0162673,0,102.829,4.64246
0.0830511,0.4,0.205131,0.0162465,0,102.857,4.6476
0.0831011,0.4,0.204869,0.0162258,0,102.885,4.65275
0.0831511,0.4,0.204608,0.0162051,0,102.913,4.65789
0.0832011,0.4,0.204347,0.0161845,0,102.94,4.66304
0.0832511,0.4,0.204086,0.0161638,0,102.968,4.66819
0.0833011,0.4,0.203827,0.0161433,0,102.996,4.67334
0.0833511,0.4,0.203567,0.0161227,0,103.024,4.67849
0.0834011,0.4,0.203308,0.0161022,0,103.051,4.68364
0.0834511,0.4,0.20305,0.0160818,0,103.079,4.68879
0.0835011,0.4,0.202792,0.0160613,0,103.106,4.69395
0.0835511,0.4,0.202535,0.0160409,0,103.134,4.6991
0.0836011,0.4,0.202278,0.0160206,0,103.161,4.70426
0.0836511,0.4,0.202022,0.0160003,0,103.189,4.70942
0.0837011,0.4,0.201766,0.01598,0,103.216,4.71458
0.0837511,0.4,0.20151,0.0159598,0,103.243,4.71974
0.0838011,0.4,0.201255,0.0159396,0,103.27,4.7249
0.0838511,0.4,0.201001,0.0159194,0,103.297,4.73007
0.0839011,0.4,0.200747,0.0158993,0,103.325,4.73523
0.0839511,0.4,0.200493,0.0158792,0,103.352,4.7404
0.0840011,0.4,0.20024,0.0158592,0,103.379,4.74557
0.0840511,0.4,0.199988,0.0158392,0,103.406,4.75074
0.0841011,0.4,0.199736,0.0158192,0,103.432,4.75591
0.0841511,0.4,0.199484,0.0157993,0,103.459,4.76108
0.0842011,0.4,0.199233,0.0157794,0,103.486,4.76625
0.0842511,0.4,0.198982,0.0157596,0,103.513,4.77143
0.0843011,0.4,0.198732,0.0157397,0,103.54,4.77661
0.0843511,0.4,0.198483,0.01572,0,103.566,4.78178
0.0844011,0.4,0.198233,0.0157002,0,103.593,4.78696
0.0844511,0.4,0.197985,0.0156805,0,103.619,4.79214
0.0845011,0.4,0.197736,0.0156609,0,103.646,4.79732
0.0845511,0.4,0.197488,0.0156412,0,103.672,4.80251
0.0846011,0.4,0.197241,0.0156216,0,103.699,4.80769
0.0846511,0.4,0.196994,0.0156021,0,103.725,4.81288
0.0847011,0.4,0.196748,0.0155826,0,103.751,4.81806
0.0847511,0.4,0.196502,0.0155631,0,103.777,4.82325
0.0848011,0.4,0.196256,0.0155436,0,103.804,4.82844
0.0848511,0.4,0.196011,0.0155242,0,103.83,4.83363
0.0849011,0.4,0.195767,0.0155049,0,103.856,4.83883
0.0849511,0.4,0.195523,0.0154855,0,103.882,4.84402
0.0850011,0.4,0.195279,0.0154662,0,103.908,4.84921
0.0850511,0.4,0.195036,0.015447,0,103.934,4.85441
0.0851011,0.4,0.194793,0.0154278,0,103.96,4.85961
0.0851512,0.4,0.194551,0.0154086,0,103.986,4.8648
0.0852012,0.4,0.194309,0.0153894,0,104.011,4.87001
0.0852512,0.4,0.194068,0.0153703,0,104.037,4.87521
0.0853012,0.4,0.193827,0.0153512,0,104.063,4.88041
0.0853512,0.4,0.193587,0.0153322,0,104.088,4.88561
0.0854012,0.4,0.193347,0.0153132,0,104.114,4.89082
0.0854512,0.4,0.193108,0.0152942,0,104.14,4.89603
0.0855012,0.4,0.192868,0.0152753,0,104.165,4.90123
0.0855512,0.4,0.19263,0.0152564,0,104.19,4.90644
0.0856012,0.4,0.192392,0.0152375,0,104.216,4.91165
0.0856512,0.4,0.192154,0.0152187,0,104.241,4.91686
0.0857012,0.4,0.191917,0.0151999,0,104.266,4.92208
0.0857512,0.4,0.19168,0.0151812,0,104.292,4.92729
0.0858012,0.4,0.191444,0.0151625,0,104.317,4.93251
0.0858512,0.4,0.191208,0.0151438,0,104.342,4.93772
0.0859012,0.4,0.190973,0.0151251,0,104.367,4.94294
0.0859512,0.4,0.190737,0.0151065,0,104.392,4.94816
0.0860012,0.4,0.190503,0.0150879,0,104.417,4.95338
0.0860512,0.4,0.190269,0.0150694,0,104.442,4.9586
0.0861012,0.4,0.190035,0.0150509,0,104.467,4.96382
0.0861512,0.4,0.189802,0.0150324,0,104.492,4.96905
0.0862012,0.4,0.189569,0.015014,0,104.517,4.97427
0.0862512,0.4,0.189337,0.0149956,0,104.542,4.9795
0.0863012,0.4,0.189105,0.0149772,0,104.566,4.98472
0.0863512,0.4,0.188874,0.0149589,0,104.591,4.98996
0.0864012,0.4,0.188643,0.0149406,0,104.616,4.99519
0.0864512,0.4,0.188412,0.0149223,0,104.64,5.00042
0.0865012,0.4,0.188182,0.0149041,0,104.665,5.00565
0.0865512,0.4,0.187952,0.0148859,0,104.689,5.01088
0.0866012,0.4,0.187723,0.0148677,0,104.714,5.01612
0.0866512,0.4,0.187494,0.0148496,0,104.738,5.02136
0.0867012,0.4,0.187265,0.0148315,0,104.763,5.02659
0.0867512,0.4,0.187038,0.0148134,0,104.787,5.03183
0.0868012,0.4,0.18681,0.0147954,0,104.811,5.03707
0.0868512,0.4,0.186583,0.0147774,0,104.835,5.04231
0.0869012,0.4,0.186356,0.0147595,0,104.86,5.04755
0.0869512,0.4,0.18613,0.0147416,0,104.884,5.0528
0.0870012,0.4,0.185904,0.0147237,0,104.908,5.05804
0.0870512,0.4,0.185679,0.0147058,0,104.932,5.06329
0.0871012,0.4,0.185454,0.014688,0,104.956,5.06854
0.0871512,0.4,0.18523,0.0146702,0,104.98,5.07379
0.0872012,0.4,0.185006,0.0146525,0,105.004,5.07904
0.0872512,0.4,0.184782,0.0146348,0,105.027,5.08429
0.0873012,0.4,0.184559,0.0146171,0,105.051,5.08954
0.0873512,0.4,0.184336,0.0145995,0,105.075,5.09479
0.0874012,0.4,0.184113,0.0145818,0,105.099,5.10005
0.0874512,0.4,0.183891,0.0145642,0,105.122,5.1053
0.0875012,0.4,0.18367,0.0145467,0,105.146,5.11056
0.0875512,0.4,0.183449,0.0145292,0,105.17,5.11582
0.0876012,0.4,0.183228,0.0145117,0,105.193,5.12108
0.0876512,0.4,0.183008,0.0144943,0,105.217,5.12634
0.0877012,0.4,0.182788,0.0144768,0,105.24,5.1316
0.0877512,0.4,0.182569,0.0144595,0,105.263,5.13686
0.0878012,0.4,0.182349,0.0144421,0,105.287,5.14212
0.0878512,0.4,0.182131,0.0144248,0,105.31,5.14739
0.0879012,0.4,0.181912,0.0144075,0,105.333,5.15265
0.0879512,0.4,0.181695,0.0143903,0,105.357,5.15792
0.0880012,0.4,0.181477,0.014373,0,105.38,5.16319
0.0880512,0.4,0.18126,0.0143558,0,105.403,5.16846
0.0881012,0.4,0.181044,0.0143387,0,105.426,5.17373
0.0881512,0.4,0.180828,0.0143216,0,105.449,5.179
0.0882012,0.4,0.180612,0.0143045,0,105.472,5.18428
0.0882512,0.4,0.180396,0.0142874,0,105.495,5.18955
0.0883012,0.4,0.180182,0.0142704,0,105.518,5.19482
0.0883512,0.4,0.179967,0.0142534,0,105.541,5.2001
0.0884012,0.4,0.179753,0.0142365,0,105.564,5.20538
0.0884512,0.4,0.179539,0.0142195,0,105.586,5.21066
0.0885012,0.4,0.179326,0.0142026,0,105.609,5.21594
0.0885512,0.4,0.179113,0.0141858,0,105.632,5.22122
0.0886012,0.4,0.178901,0.0141689,0,105.654,5.2265
0.0886512,0.4,0.178689,0.0141521,0,105.677,5.23179
0.0887012,0.4,0.178477,0.0141354,0,105.7,5.23707
0.0887512,0.4,0.178266,0.0141186,0,105.722,5.24235
0.0888012,0.4,0.178055,0.0141019,0,105.745,5.24764
0.0888512,0.4,0.177844,0.0140853,0,105.767,5.25293
0.0889012,0.4,0.177634,0.0140686,0,105.789,5.25822
0.0889512,0.4,0.177424,0.014052,0,105.812,5.26351
0.0890012,0.4,0.177215,0.0140354,0,105.834,5.2688
0.0890512,0.4,0.177006,0.0140189,0,105.856,5.27409
0.0891012,0.4,0.176798,0.0140024,0,105.879,5.27939
0.0891512,0.4,0.17659,0.0139859,0,105.901,5.28468
0.0892012,0.4,0.176382,0.0139694,0,105.923,5.28998
0.0892512,0.4,0.176175,0.013953,0,105.945,5.29527
0.0893012,0.4,0.175968,0.0139366,0,105.967,5.30057
0.0893512,0.4,0.175761,0.0139203,0,105.989,5.30587
0.0894012,0.4,0.175555,0.0139039,0,106.011,5.31117
0.0894512,0.4,0.175349,0.0138877,0,106.033,5.31647
0.0895012,0.4,0.175144,0.0138714,0,106.055,5.32177
0.0895512,0.4,0.174939,0.0138551,0,106.077,5.32708
0.0896012,0.4,0.174734,0.0138389,0,106.099,5.33238
0.0896512,0.4,0.17453,0.0138228,0,106.12,5.33769
0.0897012,0.4,0.174326,0.0138066,0,106.142,5.34299
0.0897512,0.4,0.174123,0.0137905,0,106.164,5.3483
0.0898012,0.4,0.17392,0.0137744,0,106.185,5.35361
0.0898512,0.4,0.173717,0.0137584,0,106.207,5.35892
0.0899012,0.4,0.173515,0.0137424,0,106.228,5.36423
0.0899512,0.4,0.173313,0.0137264,0,106.25,5.36954
0.0900012,0.4,0.173111,0.0137104,0,106.271,5.37485
0.0900512,0.4,0.17291,0.0136945,0,106.293,5.38017
0.0901012,0.4,0.17271,0.0136786,0,106.314,5.38548
0.0901512,0.4,0.17251,0.0136627,0,106.336,5.3908
0.0902012,0.4,0.17231,0.0136469,0,106.357,5.39612
0.0902512,0.4,0.17211,0.0136311,0,106.378,5.40143
0.0903012,0.4,0.171911,0.0136153,0,106.399,5.40676
0.0903512,0.4,0.171712,0.0135996,0,106.421,5.41208
0.0904012,0.4,0.171513,0.0135838,0,106.442,5.4174
0.0904512,0.4,0.171315,0.0135681,0,106.463,5.42272
0.0905012,0.4,0.171117,0.0135525,0,106.484,5.42804
0.0905512,0.4,0.17092,0.0135368,0,106.505,5.43337
0.0906012,0.4,0.170723,0.0135212,0,106.526,5.4387
0.0906512,0.4,0.170527,0.0135057,0,106.547,5.44402
0.0907012,0.4,0.17033,0.0134901,0,106.568,5.44935
0.0907512,0.4,0.170135,0.0134746,0,106.589,5.45468
0.0908012,0.4,0.169939,0.0134591,0,106.61,5.46001
0.0908512,0.4,0.169744,0.0134437,0,106.63,5.46534
0.0909012,0.4,0.169549,0.0134282,0,106.651,5.47067
0.0909512,0.4,0.169355,0.0134128,0,106.672,5.476
0.0910012,0.4,0.169161,0.0133975,0,106.692,5.48134
0.0910513,0.4,0.168967,0.0133822,0,106.713,5.48668
0.0911013,0.4,0.168774,0.0133668,0,106.734,5.49201
0.0911513,0.4,0.168581,0.0133516,0,106.754,5.49735
0.0912013,0.4,0.168389,0.0133363,0,106.775,5.50269
0.0912513,0.4,0.168197,0.0133211,0,106.795,5.50803
0.0913013,0.4,0.168005,0.0133059,0,106.816,5.51337
0.0913513,0.4,0.167813,0.0132908,0,106.836,5.51871
0.0914013,0.4,0.167622,0.0132756,0,106.856,5.52405
0.0914513,0.4,0.167432,0.0132605,0,106.877,5.52939
0.0915013,0.4,0.167241,0.0132455,0,106.897,5.53474
0.0915513,0.4,0.167051,0.0132304,0,106.917,5.54008
0.0916013,0.4,0.166862,0.0132154,0,106.937,5.54543
0.0916513,0.4,0.166672,0.0132004,0,106.958,5.55078
0.0917013,0.4,0.166483,0.0131854,0,106.978,5.55613
0.0917513,0.4,0.166295,0.0131705,0,106.998,5.56148
0.0918013,0.4,0.166107,0.0131556,0,107.018,5.56683
0.0918513,0.4,0.165919,0.0131407,0,107.038,5.57218
0.0919013,0.4,0.165731,0.0131258,0,107.058,5.57753
0.0919513,0.4,0.165544,0.013111,0,107.078,5.58288
0.0920013,0.4,0.165357,0.0130962,0,107.098,5.58824
0.0920513,0.4,0.165171,0.0130815,0,107.118,5.59359
0.0921013,0.4,0.164985,0.0130667,0,107.137,5.59895
0.0921513,0.4,0.164799,0.013052,0,107.157,5.60431
0.0922013,0.4,0.164614,0.0130373,0,107.177,5.60966
0.0922513,0.4,0.164429,0.0130227,0,107.197,5.61502
0.0923013,0.4,0.164244,0.013008,0,107.216,5.62038
0.0923513,0.4,0.164059,0.0129934,0,107.236,5.62574
0.0924013,0.4,0.163876,0.0129789,0,107.256,5.63111
0.0924513,0.4,0.163692,0.0129643,0,107.275,5.63647
0.0925013,0.4,0.163509,0.0129498,0,107.295,5.64184
0.0925513,0.4,0.163326,0.0129353,0,107.314,5.6472
0.0926013,0.4,0.163143,0.0129208,0,107.334,5.65257
0.0926513,0.4,0.162961,0.0129064,0,107.353,5.65793
0.0927013,0.4,0.162779,0.012892,0,107.372,5.6633
0.0927513,0.4,0.162597,0.0128776,0,107.392,5.66867
0.0928013,0.4,0.162416,0.0128633,0,107.411,5.67404
0.0928513,0.4,0.162235,0.0128489,0,107.43,5.67941
0.0929013,0.4,0.162055,0.0128347,0,107.449,5.68478
0.0929513,0.4,0.161875,0.0128204,0,107.469,5.69016
0.0930013,0.4,0.161695,0.0128061,0,107.488,5.69553
0.0930513,0.4,0.161515,0.0127919,0,107.507,5.70091
0.0931013,0.4,0.161336,0.0127777,0,107.526,5.70628
0.0931513,0.4,0.161158,0.0127636,0,107.545,5.71166
0.0932013,0.4,0.160979,0.0127495,0,107.564,5.71704
0.0932513,0.4,0.160801,0.0127354,0,107.583,5.72242
0.0933013,0.4,0.160623,0.0127213,0,107.602,5.7278
0.0933513,0.4,0.160446,0.0127072,0,107.621,5.73317
0.0934013,0.4,0.160269,0.0126932,0,107.64,5.73856
0.0934513,0.4,0.160092,0.0126792,0,107.659,5.74394
0.0935013,0.4,0.159916,0.0126652,0,107.677,5.74932
0.0935513,0.4,0.159739,0.0126513,0,107.696,5.75471
0.0936013,0.4,0.159564,0.0126373,0,107.715,5.76009
0.0936513,0.4,0.159388,0.0126234,0,107.733,5.76548
0.0937013,0.4,0.159213,0.0126096,0,107.752,5.77087
0.0937513,0.4,0.159038,0.0125957,0,107.771,5.77626
0.0938013,0.4,0.158864,0.0125819,0,107.789,5.78164
0.0938513,0.4,0.15869,0.0125681,0,107.808,5.78703
0.0939013,0.4,0.158516,0.0125544,0,107.826,5.79242
0.0939513,0.4,0.158343,0.0125406,0,107.845,5.79782
0.0940013,0.4,0.15817,0.0125269,0,107.863,5.80321
0.0940513,0.4,0.157997,0.0125132,0,107.882,5.8086
0.0941013,0.4,0.157824,0.0124996,0,107.9,5.814
0.0941513,0.4,0.157652,0.0124859,0,107.918,5.81939
0.0942013,0.4,0.157481,0.0124723,0,107.937,5.82479
0.0942513,0.4,0.157309,0.0124588,0,107.955,5.83019
0.0943013,0.4,0.157138,0.0124452,0,107.973,5.83559
0.0943513,0.4,0.156967,0.0124317,0,107.991,5.84098
0.0944013,0.4,0.156797,0.0124182,0,108.009,5.84638
0.0944513,0.4,0.156627,0.0124047,0,108.028,5.85179
0.0945013,0.4,0.156457,0.0123913,0,108.046,5.85719
0.0945513,0.4,0.156287,0.0123778,0,108.064,5.86259
0.0946013,0.4,0.156118,0.0123644,0,108.082,5.86799
0.0946513,0.4,0.155949,0.012351,0,108.1,5.8734
0.0947013,0.4,0.155781,0.0123377,0,108.118,5.8788
0.0947513,0.4,0.155612,0.0123244,0,108.136,5.88421
0.0948013,0.4,0.155444,0.0123111,0,108.153,5.88962
0.0948513,0.4,0.155277,0.0122978,0,108.171,5.89503
0.0949013,0.4,0.155109,0.0122845,0,108.189,5.90043
0.0949513,0.4,0.154942,0.0122713,0,108.207,5.90584
0.0950013,0.4,0.154776,0.0122581,0,108.225,5.91126
0.0950513,0.4,0.154609,0.0122449,0,108.242,5.91667
0.0951013,0.4,0.154443,0.0122318,0,108.26,5.92208
0.0951513,0.4,0.154277,0.0122186,0,108.278,5.92749
0.0952013,0.4,0.154112,0.0122055,0,108.295,5.93291
0.0952513,0.4,0.153947,0.0121925,0,108.313,5.93832
0.0953013,0.4,0.153782,0.0121794,0,108.33,5.94374
0.0953513,0.4,0.153618,0.0121664,0,108.348,5.94916
0.0954013,0.4,0.153454,0.0121534,0,108.365,5.95457
0.0954513,0.4,0.15329,0.0121404,0,108.383,5.95999
0.0955013,0.4,0.153126,0.0121275,0,108.4,5.96541
0.0955513,0.4,0.152963,0.0121145,0,108.418,5.97083
0.0956013,0.4,0.1528,0.0121016,0,108.435,5.97626
0.0956513,0.4,0.152638,0.0120888,0,108.452,5.98168
0.0957013,0.4,0.152475,0.0120759,0,108.469,5.9871
0.0957513,0.4,0.152313,0.0120631,0,108.487,5.99252
0.0958013,0.4,0.152152,0.0120503,0,108.504,5.99795
0.0958513,0.4,0.151991,0.0120375,0,108.521,6.00338
0.0959013,0.4,0.151829,0.0120247,0,108.538,6.0088
0.0959513,0.4,0.151669,0.012012,0,108.555,6.01423
0.0960013,0.4,0.151508,0.0119993,0,108.572,6.01965
0.0960513,0.4,0.151348,0.0119866,0,108.589,6.02508
0.0961013,0.4,0.151188,0.011974,0,108.606,6.03052
0.0961513,0.4,0.151029,0.0119613,0,108.623,6.03595
0.0962013,0.4,0.150869,0.0119487,0,108.64,6.04138
0.0962513,0.4,0.150711,0.0119361,0,108.657,6.04681
0.0963013,0.4,0.150552,0.0119236,0,108.674,6.05224
0.0963513,0.4,0.150394,0.011911,0,108.691,6.05768
0.0964013,0.4,0.150236,0.0118985,0,108.708,6.06311
0.0964513,0.4,0.150078,0.011886,0,108.725,6.06855
0.0965013,0.4,0.149921,0.0118735,0,108.741,6.07399
0.0965513,0.4,0.149763,0.0118611,0,108.758,6.07942
0.0966013,0.4,0.149606,0.0118487,0,108.775,6.08486
0.0966513,0.4,0.14945,0.0118363,0,108.792,6.0903
0.0967013,0.4,0.149294,0.0118239,0,108.808,6.09574
0.0967513,0.4,0.149138,0.0118116,0,108.825,6.10118
0.0968013,0.4,0.148982,0.0117992,0,108.841,6.10662
0.0968513,0.4,0.148827,0.0117869,0,108.858,6.11206
0.0969013,0.4,0.148672,0.0117746,0,108.874,6.11751
0.0969514,0.4,0.148517,0.0117624,0,108.891,6.12295
0.0970014,0.4,0.148363,0.0117502,0,108.907,6.1284
0.0970514,0.4,0.148208,0.0117379,0,108.924,6.13384
0.0971014,0.4,0.148054,0.0117257,0,108.94,6.13929
0.0971514,0.4,0.147901,0.0117136,0,108.956,6.14474
0.0972014,0.4,0.147748,0.0117014,0,108.973,6.15019
0.0972514,0.4,0.147594,0.0116893,0,108.989,6.15564
0.0973014,0.4,0.147442,0.0116772,0,109.005,6.16109
0.0973514,0.4,0.147289,0.0116651,0,109.021,6.16654
0.0974014,0.4,0.147137,0.0116531,0,109.038,6.17199
0.0974514,0.4,0.146985,0.0116411,0,109.054,6.17744
0.0975014,0.4,0.146834,0.0116291,0,109.07,6.18289
0.0975514,0.4,0.146683,0.0116171,0,109.086,6.18835
